message,label,Extracted URL,Message Len,FQDN,Website Size in KB,Website Textual Content Length,Status Code,Parked
Huh? 6 also cannot? Then only how many mistakes?,ham,,48,,,,,
Ha... U jus ate honey ar? So sweet...,ham,,37,,,,,
I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,ham,,169,,,,,
"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",ham,,135,,,,,
Thanks for loving me so. You rock,ham,,33,,,,,
Yeah imma come over cause jay wants to do some drugs,ham,,52,,,,,
Ok thanx... Take care then...,ham,,29,,,,,
Yup. Thk of u oso boring wat.,ham,,29,,,,,
" came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",ham,,103,,,,,
Moji just informed me that you saved our lives. Thanks.,ham,,55,,,,,
Whos this am in class:-),ham,,24,,,,,
Hey r ü still online? I've finished the formatting...,ham,,53,,,,,
Great! So what attracts you to the brothas?,ham,,43,,,,,
Stupid.its not possible,ham,,23,,,,,
I cant pick the phone right now. Pls send a message,ham,,51,,,,,
LOL what happens in Vegas stays in vegas,ham,,40,,,,,
"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!",ham,,153,,,,,
When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...,ham,,82,,,,,
Dad says hurry the hell up,ham,,26,,,,,
Wake me up at  &lt;#&gt;  am morning:),ham,,38,,,,,
"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",ham,,82,,,,,
Great! I shoot big loads so get ready!,ham,,38,,,,,
I'll meet you in the lobby,ham,,26,,,,,
You still coming tonight?,ham,,25,,,,,
What happen dear tell me,ham,,24,,,,,
"Sir, i am waiting for your call, once free please call me.",ham,,58,,,,,
No i am not having not any movies in my laptop,ham,,46,,,,,
I was about to do it when i texted. I finished a long time ago and showered and er'ything!,ham,,90,,,,,
Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,ham,,128,,,,,
"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",ham,,70,,,,,
I am in tirupur.  call you da.,ham,,30,,,,,
S:)but he had some luck.2 catches put down:),ham,,44,,,,,
How i noe... Did ü specify da domain as nusstu... Ü still in sch...,ham,,67,,,,,
Oh...i asked for fun. Haha...take care. ü,ham,,41,,,,,
Shall i get my pouch?,ham,,21,,,,,
Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,ham,,158,,,,,
"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",ham,,127,,,,,
Kent vale lor... Ü wait 4 me there ar?,ham,,38,,,,,
Ok. Very good. Its all about making that money.,ham,,47,,,,,
Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),ham,,65,,,,,
Aight do you still want to get money,ham,,36,,,,,
Ok.ok ok..then..whats ur todays plan,ham,,36,,,,,
ARE YOU IN TOWN? THIS IS V. IMPORTANT,ham,,37,,,,,
"Sorry pa, i dont knw who ru pa?",ham,,31,,,,,
Wat u doing there?,ham,,18,,,,,
If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,ham,,84,,,,,
"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",ham,,159,,,,,
"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",ham,,92,,,,,
Networking technical support associate.,ham,,39,,,,,
I'm gonna rip out my uterus.,ham,,28,,,,,
Cool. Do you like swimming? I have a pool and jacuzzi at my house.,ham,,66,,,,,
"Yeah why not, is the gang all ready",ham,,35,,,,,
Blank is Blank. But wat is blank? Lol,ham,,37,,,,,
I'm in a movie... Collect car oredi...,ham,,38,,,,,
We left already we at orchard now.,ham,,34,,,,,
Nothing spl..wat abt u and whr ru?,ham,,34,,,,,
No chikku nt yet.. Ya i'm free,ham,,30,,,,,
"Aldrine, rakhesh ex RTM here.pls call.urgent.",ham,,45,,,,,
The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,ham,,137,,,,,
I'm at home. Please call,ham,,24,,,,,
"I guess you could be as good an excuse as any, lol.",ham,,51,,,,,
"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",ham,,293,,,,,
Gud mrng dear hav a nice day,ham,,28,,,,,
Old Orchard near univ. How about you?,ham,,37,,,,,
"4 tacos + 1 rajas burrito, right?",ham,,33,,,,,
"It‘s £6 to get in, is that ok?",ham,,30,,,,,
Hows the street where the end of library walk is?,ham,,49,,,,,
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",ham,,263,,,,,
We stopped to get ice cream and will go back after,ham,,50,,,,,
Did you stitch his trouser,ham,,26,,,,,
No da. . Vijay going to talk in jaya tv,ham,,39,,,,,
Hey i'm bored... So i'm thinking of u... So wat r u doing?,ham,,58,,,,,
"Nah, Wednesday. When should I bring the mini cheetos bag over?",ham,,62,,,,,
Nobody names their penis a girls name this story doesn't add up at all,ham,,70,,,,,
"Aight, let me know when you're gonna be around usf",ham,,50,,,,,
I'm not. She lip synced with shangela.,ham,,38,,,,,
Ü neva tell me how i noe... I'm not at home in da aft wat... ,ham,,61,,,,,
"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",ham,,152,,,,,
"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",ham,,158,,,,,
"Haha... Sounds crazy, dunno can tahan anot...",ham,,45,,,,,
Why are u up so early?,ham,,22,,,,,
Ya that one is slow as poo,ham,,26,,,,,
"""Im on gloucesterroad what are uup to later?""",ham,,45,,,,,
Yes:)here tv is always available in work place..,ham,,48,,,,,
Lol no ouch but wish i'd stayed out a bit longer,ham,,48,,,,,
"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......",ham,,162,,,,,
We'll join the  &lt;#&gt;  bus,ham,,30,,,,,
Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo,ham,,110,,,,,
K.i will send in  &lt;#&gt;  min:),ham,,34,,,,,
Would me smoking you out help us work through this difficult time,ham,,65,,,,,
Yes.mum lookin strong:),ham,,23,,,,,
"Sir Goodmorning, Once free call me.",ham,,35,,,,,
Where are you call me.,ham,,22,,,,,
Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,ham,,96,,,,,
Love it! The girls at the office may wonder why you are smiling but sore...,ham,,75,,,,,
"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much",ham,,81,,,,,
Does uncle timi help in clearing cars,ham,,37,,,,,
I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,ham,,71,,,,,
Ok... But bag again..,ham,,21,,,,,
Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,ham,,126,,,,,
Ok lor. Msg me b4 u call.,ham,,25,,,,,
"Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night",ham,,301,,,,,
Then ur physics get a-?,ham,,23,,,,,
"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat.",ham,,198,,,,,
How r ü going to send it to me?,ham,,31,,,,,
Can you do online transaction?,ham,,30,,,,,
Dear got train and seat mine lower seat,ham,,39,,,,,
Let me know if you need anything else. Salad or desert or something... How many beers shall i get?,ham,,98,,,,,
Wat r u doing?,ham,,14,,,,,
WHORE YOU ARE UNBELIEVABLE.,ham,,27,,,,,
"Are you sure you don't mean ""get here, we made you hold all the weed""",ham,,69,,,,,
"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*",ham,,157,,,,,
Love it! I want to flood that pretty pussy with cum...,ham,,54,,,,,
Hey are you angry with me. Reply me dr.,ham,,39,,,,,
"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",ham,,76,,,,,
Also remember the beads don't come off. Ever.,ham,,45,,,,,
They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.,ham,,144,,,,,
For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;,ham,,180,,,,,
"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",ham,,165,,,,,
"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",ham,,61,,,,,
"It's ok, at least armand's still around",ham,,39,,,,,
No da. I am happy that we sit together na,ham,,41,,,,,
Yup song bro. No creative. Neva test quality. He said check review online.,ham,,74,,,,,
"No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..",ham,,204,,,,,
Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.,ham,,88,,,,,
Pls dont restrict her from eating anythin she likes for the next two days.,ham,,74,,,,,
Mm you ask him to come its enough :-),ham,,37,,,,,
At the funeral home with Audrey and dad,ham,,39,,,,,
"Aight, can you text me the address?",ham,,35,,,,,
Excellent! Wish we were together right now!,ham,,43,,,,,
Yep then is fine 7.30 or 8.30 for ice age.,ham,,42,,,,,
Pls i wont belive god.not only jesus.,ham,,37,,,,,
Can. Dunno wat to get 4 her...,ham,,30,,,,,
"Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..",ham,,82,,,,,
How long does it take to get it.,ham,,32,,,,,
This is my number by vivek..,ham,,28,,,,,
"sorry brah, just finished the last of my exams, what up",ham,,55,,,,,
"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm",ham,,67,,,,,
You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.,ham,,244,,,,,
Just normal only here :),ham,,24,,,,,
"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.",ham,,159,,,,,
I miss you so much I'm so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,ham,,159,,,,,
Hi. I'm always online on yahoo and would like to chat with you someday,ham,,70,,,,,
"Goodmorning,my grandfather expired..so am on leave today.",ham,,57,,,,,
Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find a spot that it would work ? I need you,ham,,139,,,,,
"Sure, I'll see if I can come by in a bit",ham,,40,,,,,
I agree. So i can stop thinkin about ipad. Can you please ask macho the same question.,ham,,86,,,,,
Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?,ham,,116,,,,,
Ok.,ham,,3,,,,,
I had askd u a question some hours before. Its answer,ham,,53,,,,,
Watching tv lor. Nice one then i like lor.,ham,,42,,,,,
I'm thinking that chennai forgot to come for auction..,ham,,54,,,,,
Then ü come n pick me at 530 ar?,ham,,32,,,,,
Early bird! Any purchases yet?,ham,,30,,,,,
Went to pay rent. So i had to go to the bank to authorise the payment.,ham,,70,,,,,
"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that.",ham,,92,,,,,
HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x,ham,,62,,,,,
Howz pain.it will come down today.do as i said ystrday.ice and medicine.,ham,,72,,,,,
"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season.",ham,,142,,,,,
Yes ammae....life takes lot of turns you can only sit and try to hold the steering...,ham,,85,,,,,
"Yeah that's what I thought, lemme know if anything's goin on later",ham,,66,,,,,
Mmmm.... I cant wait to lick it!,ham,,32,,,,,
Pls go there today  &lt;#&gt; . I dont want any excuses,ham,,55,,,,,
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,ham,,58,,,,,
U in town alone?,ham,,16,,,,,
I to am looking forward to all the sex cuddling.. Only two more sleeps ,ham,,71,,,,,
We have all rounder:)so not required:),ham,,38,,,,,
"No, its true..k,Do u knw dis no. &lt;#&gt; ?",ham,,44,,,,,
"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",ham,,77,,,,,
oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight,ham,,148,,,,,
I'm ok. Will do my part tomorrow,ham,,32,,,,,
"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?",ham,,85,,,,,
R u still working now?,ham,,22,,,,,
Yep. I do like the pink furniture tho.,ham,,38,,,,,
"Customer place, i wil cal u sir.",ham,,32,,,,,
A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:),ham,,198,,,,,
"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx",ham,,102,,,,,
"Theoretically yeah, he could be able to come",ham,,44,,,,,
"Alright we're hooked up, where you guys at",ham,,42,,,,,
"not that I know of, most people up here are still out of town",ham,,61,,,,,
No let me do the math. Your not good at it.,ham,,43,,,,,
Oh ok wait 4 me there... My lect havent finish,ham,,46,,,,,
Yeah my usual guy's out of town but there're definitely people around I know,ham,,76,,,,,
I am joining today formally.Pls keep praying.will talk later.,ham,,61,,,,,
"Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-).",ham,,74,,,,,
No. Did you multimedia message them or e-mail?,ham,,46,,,,,
Okie but i scared u say i fat... Then u dun wan me already...,ham,,61,,,,,
did u get that message,ham,,22,,,,,
"Sorry sir, i will call you tomorrow.  senthil.hsbc",ham,,50,,,,,
What you need. You have a person to give na.,ham,,44,,,,,
She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,ham,,257,,,,,
Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,ham,,159,,,,,
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,ham,,58,,,,,
"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",ham,,76,,,,,
"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",ham,,95,,,,,
Like a personal sized or what,ham,,29,,,,,
"Same, I'm at my great aunts anniversary party in tarpon springs",ham,,63,,,,,
Cab is available.they pick up and drop at door steps.,ham,,53,,,,,
ok....take care.umma to you too...,ham,,34,,,,,
Unlimited texts. Limited minutes.,ham,,33,,,,,
No problem. We will be spending a lot of quality time together...,ham,,65,,,,,
Have you heard from this week?,ham,,30,,,,,
Yes. Last  practice,ham,,19,,,,,
No. Thank you. You've been wonderful,ham,,36,,,,,
Otherwise had part time job na-tuition..,ham,,40,,,,,
Ü mean it's confirmed... I tot they juz say oni... Ok then... ,ham,,62,,,,,
Okie,ham,,4,,,,,
That depends. How would you like to be treated? :),ham,,50,,,,,
"Right on brah, see you later",ham,,28,,,,,
Waiting in e car 4 my mum lor. U leh? Reach home already?,ham,,57,,,,,
Went fast asleep dear.take care.,ham,,32,,,,,
No that just means you have a fat head,ham,,38,,,,,
Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,ham,,86,,,,,
Serious? What like proper tongued her,ham,,37,,,,,
She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,ham,,116,,,,,
How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,ham,,77,,,,,
Yeah whatever lol,ham,,17,,,,,
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,ham,,156,,,,,
Ard 530 lor. I ok then message ü lor.,ham,,37,,,,,
Ok. C u then.,ham,,13,,,,,
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,ham,,88,,,,,
No need to ke qi... Ü too bored izzit y suddenly thk of this...,ham,,63,,,,,
I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,ham,,205,,,,,
"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",ham,,112,,,,,
"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",ham,,78,,,,,
Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,ham,,121,,,,,
How? Izzit still raining?,ham,,25,,,,,
As if i wasn't having enough trouble sleeping.,ham,,46,,,,,
I havent add ü yet right.. ,ham,,27,,,,,
Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,ham,,126,,,,,
Babe ? I lost you ... Will you try rebooting ?,ham,,46,,,,,
Yes. Nigh you cant aha.,ham,,23,,,,,
I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,ham,,83,,,,,
Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,ham,,72,,,,,
Sos! Any amount i can get pls.,ham,,30,,,,,
"Playin space poker, u?",ham,,22,,,,,
How come guoyang go n tell her? Then u told her?,ham,,48,,,,,
You need to get up. Now.,ham,,24,,,,,
They r giving a second chance to rahul dengra.,ham,,46,,,,,
"Yeah, in fact he just asked if we needed anything like an hour ago. When and how much?",ham,,86,,,,,
WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,ham,,158,,,,,
Y ü wan to go there? C doctor?,ham,,30,,,,,
Does daddy have a bb now.,ham,,25,,,,,
She's borderline but yeah whatever.,ham,,35,,,,,
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,ham,,106,,,,,
"Until 545 lor... Ya, can go 4 dinner together...",ham,,48,,,,,
I will be gentle princess! We will make sweet gentle love...,ham,,60,,,,,
How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch,ham,,97,,,,,
"Sorry, went to bed early, nightnight",ham,,36,,,,,
I like to think there's always the possibility of being in a pub later.,ham,,71,,,,,
HMM yeah if your not too grooved out! And im looking forward to my pound special :),ham,,83,,,,,
I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.,ham,,153,,,,,
Hi dude hw r u da realy mising u today,ham,,38,,,,,
Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... ,ham,,82,,,,,
I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?,ham,,94,,,,,
I knew it... U slept v late yest? Wake up so late...,ham,,52,,,,,
Haha... dont be angry with yourself... Take it as a practice for the real thing. =) ,ham,,84,,,,,
Where is that one day training:-),ham,,33,,,,,
So i could kiss and feel you next to me...,ham,,42,,,,,
Have a nice day my dear.,ham,,24,,,,,
I sent lanre fakeye's Eckankar details to the mail box,ham,,54,,,,,
Your dad is back in ph?,ham,,23,,,,,
If you ask her or she say any please message.,ham,,45,,,,,
"If e timing can, then i go w u lor...",ham,,37,,,,,
Love you aathi..love u lot..,ham,,28,,,,,
I was just callin to say hi. Take care bruv!,ham,,44,,,,,
Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,ham,,73,,,,,
Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.,ham,,202,,,,,
"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place ",ham,,138,,,,,
WOT U UP 2 J?,ham,,13,,,,,
"Night night, see you tomorrow",ham,,29,,,,,
Roger that. We‘re probably going to rem in about 20,ham,,51,,,,,
do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,ham,,132,,,,,
I wish u were here. I feel so alone,ham,,35,,,,,
Reason is if the team budget is available at last they buy the unsold players for at base rate..,ham,,96,,,,,
CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,ham,,73,,,,,
Huh i cant thk of more oredi how many pages do we have?,ham,,55,,,,,
His frens go then he in lor. Not alone wif my mum n sis lor.,ham,,60,,,,,
Nationwide auto centre (or something like that) on Newport road. I liked them there,ham,,83,,,,,
"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",ham,,111,,,,,
"Whatever, juliana. Do whatever you want.",ham,,40,,,,,
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",ham,,141,,,,,
"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",ham,,104,,,,,
Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,ham,,133,,,,,
I am on the way to ur home,ham,,26,,,,,
"Dizzamn, aight I'll ask my suitemates when I get back",ham,,53,,,,,
"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",ham,,70,,,,,
I love to cuddle! I want to hold you in my strong arms right now...,ham,,67,,,,,
R u in this continent?,ham,,22,,,,,
We'll you pay over like  &lt;#&gt; yrs so its not too difficult,ham,,63,,,,,
K...k...when will you give treat?,ham,,33,,,,,
He's just gonna worry for nothing. And he won't give you money its no use.,ham,,74,,,,,
Did you get any gift? This year i didnt get anything. So bad,ham,,60,,,,,
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,ham,,144,,,,,
Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,ham,,220,,,,,
", ow u dey.i paid 60,400thousad.i told  u would call . ",ham,,55,,,,,
IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,ham,,127,,,,,
I'm reaching home in 5 min.,ham,,27,,,,,
"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",ham,,162,,,,,
Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,ham,,112,,,,,
Discussed with your mother ah?,ham,,30,,,,,
Ok.,ham,,3,,,,,
"Sorry, I can't text &amp; drive coherently, see you in twenty",ham,,61,,,,,
In which place i can get rooms cheap:-),ham,,39,,,,,
Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,ham,,103,,,,,
"""GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI""",ham,,46,,,,,
University of southern california.,ham,,34,,,,,
We have to pick rayan macleran there.,ham,,37,,,,,
U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,ham,,89,,,,,
Well. Balls. Time to make calls,ham,,31,,,,,
Wat time ü wan today?,ham,,21,,,,,
 &lt;#&gt;  in mca. But not conform.,ham,,36,,,,,
Oh ok.. Wat's ur email?,ham,,23,,,,,
"Yes, princess. Are you going to make me moan?",ham,,45,,,,,
Lol its ok I didn't remember til last nite,ham,,42,,,,,
"[…] anyway, many good evenings to u! s",ham,,38,,,,,
"Cool, I'll text you in a few",ham,,28,,,,,
"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",ham,,84,,,,,
I'm very happy for you babe ! Woo hoo party on dude!,ham,,52,,,,,
I am taking you for italian food. How about a pretty dress with no panties? :),ham,,78,,,,,
Wot u up 2? Thout u were gonna call me!! Txt bak luv K,ham,,54,,,,,
How are you holding up?,ham,,23,,,,,
Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,ham,,93,,,,,
Hope you are not scared!,ham,,24,,,,,
I cant pick the phone right now. Pls send a message,ham,,51,,,,,
I'm at home n ready...,ham,,22,,,,,
What time do u get out?,ham,,23,,,,,
I am literally in bed and have been up for like  &lt;#&gt;  hours,ham,,65,,,,,
"Yes, my reg is  Ciao!",ham,,21,,,,,
If You mean the website. Yes.,ham,,29,,,,,
Lol or I could just starve and lose a pound by the end of the day.,ham,,66,,,,,
Yeah that's the impression I got,ham,,32,,,,,
Ok ok take care. I can understand.,ham,,34,,,,,
"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",ham,,153,,,,,
"Ya ok, then had dinner?",ham,,23,,,,,
I was slept that time.you there?,ham,,32,,,,,
dont make ne plans for nxt wknd coz she wants us to come down then ok,ham,,69,,,,,
When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,ham,,180,,,,,
"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",ham,,255,,,,,
Noice. Text me when you're here,ham,,31,,,,,
Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,ham,,59,,,,,
"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",ham,,138,,,,,
Hi dear we saw dear. We both are happy. Where you my battery is low,ham,,67,,,,,
How are you. Its been ages. How's abj,ham,,37,,,,,
Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,ham,,122,,,,,
Dont kick coco when he's down,ham,,29,,,,,
Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,ham,,97,,,,,
Hope youre not having too much fun without me!! see u tomorrow love jess x,ham,,75,,,,,
Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,ham,,84,,,,,
I've reached home n i bathe liao... U can call me now...,ham,,56,,,,,
Was the actual exam harder than NBME,ham,,36,,,,,
A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol,ham,,84,,,,,
"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",ham,,128,,,,,
Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,ham,,96,,,,,
Gam gone after outstanding innings.,ham,,35,,,,,
O i played smash bros  &lt;#&gt;  religiously.,ham,,46,,,,,
